,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
636,3L21G7IH47WPSOXHVO07Z3498EI1Y5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3OONKJ5DKCJGXR90H0PZS7F2VGTOB2,A19U421BG5X4FU,Submitted,Wed Nov 27 10:09:37 PST 2019,Wed Nov 27 10:09:45 PST 2019,Sat Nov 30 10:09:45 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),achievement of the goals of the,organizations has,3,,
637,3L21G7IH47WPSOXHVO07Z3498EI1Y5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3RRCEFRB7MCCTYZIYGAQE99XEPU4B9,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 10:10:07 PST 2019,Wed Nov 27 10:14:46 PST 2019,Sat Nov 30 10:14:46 PST 2019,,,,279,100% (154/154),100% (154/154),100% (154/154),achievement of the goals of the,organizations has,4,,
638,3L21G7IH47WPSOXHVO07Z3498EI1Y5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3X4MXAO0BGOBI7ZR4J2Z9GXSG4VWRZ,A39D25R6PBMISX,Submitted,Wed Nov 27 10:09:44 PST 2019,Wed Nov 27 10:18:16 PST 2019,Sat Nov 30 10:18:16 PST 2019,,,,512,100% (2/2),100% (2/2),100% (2/2),achievement of the goals of the,organizations has,1 - Not Similar At All,,
639,33NKDW9FFXIKFMH56P3PXLGRA5EXCK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,37W3JXSD668KF8BDIEUTHCQPJRAYW3,A2U4H12NH6Z4QL,Submitted,Wed Nov 27 10:09:37 PST 2019,Wed Nov 27 10:09:48 PST 2019,Sat Nov 30 10:09:48 PST 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),this is not a toy,report in,1 - Not Similar At All,,
640,33NKDW9FFXIKFMH56P3PXLGRA5EXCK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3VP0C6EFSGWMRC7T8TTEPN45MF56MM,A702ADPGVW46V,Submitted,Wed Nov 27 10:11:01 PST 2019,Wed Nov 27 10:11:07 PST 2019,Sat Nov 30 10:11:07 PST 2019,,,,6,100% (27/27),100% (27/27),100% (27/27),this is not a toy,report in,1 - Not Similar At All,,
641,33NKDW9FFXIKFMH56P3PXLGRA5EXCK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3X4MXAO0BGOBI7ZR4J2Z9GXSG4VRWU,A2MD4RD6YPV7PU,Submitted,Wed Nov 27 10:09:34 PST 2019,Wed Nov 27 10:09:39 PST 2019,Sat Nov 30 10:09:39 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),this is not a toy,report in,1 - Not Similar At All,,
642,3UUIU9GZC55SZKZ6M5FKUCPB5S4T5P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,37ZHEEHM6WM49QDOLLTRZ2VVHZ8372,A13STUE0VL42FA,Submitted,Wed Nov 27 10:10:45 PST 2019,Wed Nov 27 10:10:50 PST 2019,Sat Nov 30 10:10:50 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),"yes , that 's true .","all right , it 's",3,,
643,3UUIU9GZC55SZKZ6M5FKUCPB5S4T5P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3DHE4R9OCWBYH1S6AOJGM53WAOQG26,A2A4Q3XU50SBE2,Submitted,Wed Nov 27 10:10:44 PST 2019,Wed Nov 27 10:11:04 PST 2019,Sat Nov 30 10:11:04 PST 2019,,,,20,100% (36/36),100% (36/36),100% (36/36),"yes , that 's true .","all right , it 's",3,,
644,3UUIU9GZC55SZKZ6M5FKUCPB5S4T5P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3X4JMASXCM9VUAHHFFNO26JKXDEB00,A199N1JFVRLD4F,Submitted,Wed Nov 27 10:10:29 PST 2019,Wed Nov 27 10:16:08 PST 2019,Sat Nov 30 10:16:08 PST 2019,,,,339,100% (2/2),100% (2/2),100% (2/2),"yes , that 's true .","all right , it 's",4,,
645,3NOEP8XAU4239BQ9BUPVHLFY9OTPXQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,31IBVUNM9SZ10SUDNEX96P0V67IFVD,A2PQV1A2D4CG52,Submitted,Wed Nov 27 10:09:08 PST 2019,Wed Nov 27 10:11:22 PST 2019,Sat Nov 30 10:11:22 PST 2019,,,,134,100% (270/270),100% (270/270),100% (270/270),achieving sustainable,countries about,3,,
646,3NOEP8XAU4239BQ9BUPVHLFY9OTPXQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,32VNZTT0A74Z95G7UDWGEOE1WBXR49,A9R4S0WFSPPTO,Submitted,Wed Nov 27 10:10:47 PST 2019,Wed Nov 27 10:10:55 PST 2019,Sat Nov 30 10:10:55 PST 2019,,,,8,100% (72/72),100% (72/72),100% (72/72),achieving sustainable,countries about,1 - Not Similar At All,,
647,3NOEP8XAU4239BQ9BUPVHLFY9OTPXQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3L70J4KAZGMKAKDJLDBNM2JX9K2DA0,A2MV1325939NBM,Submitted,Wed Nov 27 10:10:15 PST 2019,Wed Nov 27 10:16:07 PST 2019,Sat Nov 30 10:16:07 PST 2019,,,,352,100% (143/143),100% (143/143),100% (143/143),achieving sustainable,countries about,1 - Not Similar At All,,
648,391FPZIE4CMJFQYQNC63O5E3TF2HUL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3MMN5BL1WZ4NUTKBPRVGIKSLCO1M3U,A1PR75OOJOLBA2,Submitted,Wed Nov 27 10:09:27 PST 2019,Wed Nov 27 10:09:32 PST 2019,Sat Nov 30 10:09:32 PST 2019,,,,5,100% (439/439),100% (439/439),100% (439/439),is an issue that,what the fuck you doin ',5 - Highly Similar,,
649,391FPZIE4CMJFQYQNC63O5E3TF2HUL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3RU7GD8VPOTXZD237MO97WUS99CSPP,A293Y9SY2ETQN5,Submitted,Wed Nov 27 10:10:47 PST 2019,Wed Nov 27 10:10:55 PST 2019,Sat Nov 30 10:10:55 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),is an issue that,what the fuck you doin ',4,,
650,391FPZIE4CMJFQYQNC63O5E3TF2HUL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3TE3O857308P6R1KQZDSL9H3CX22RP,A3T9WZOUQGE2UW,Submitted,Wed Nov 27 10:11:33 PST 2019,Wed Nov 27 10:11:37 PST 2019,Sat Nov 30 10:11:37 PST 2019,,,,4,100% (6/6),100% (6/6),100% (6/6),is an issue that,what the fuck you doin ',1 - Not Similar At All,,
651,3S8A4GJRD333VG39WJP4N0RWY8VV6N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,31N2WW6R9RQHOJSU34R3NU8CFNQ3F5,A258OCH27S72CF,Submitted,Wed Nov 27 10:09:44 PST 2019,Wed Nov 27 10:09:50 PST 2019,Sat Nov 30 10:09:50 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),require for,help accelerate,1 - Not Similar At All,,
652,3S8A4GJRD333VG39WJP4N0RWY8VV6N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,38BQUHLA9W0CGIDX8PF86NQW7FYMOQ,A3746TDKYH8SJ9,Submitted,Wed Nov 27 10:10:07 PST 2019,Wed Nov 27 10:13:38 PST 2019,Sat Nov 30 10:13:38 PST 2019,,,,211,100% (202/202),100% (202/202),100% (202/202),require for,help accelerate,3,,
653,3S8A4GJRD333VG39WJP4N0RWY8VV6N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3TMFV4NEP8E502KV5AWZIZ2NQC7W8N,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 10:09:35 PST 2019,Wed Nov 27 10:12:51 PST 2019,Sat Nov 30 10:12:51 PST 2019,,,,196,100% (259/259),100% (259/259),100% (259/259),require for,help accelerate,3,,
654,31HLTCK4BLV5S9SF8WYQZR4LSMYVGP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3CP1TO84PT10143MTS0PI8C7KFC52D,A2GZNOA5CIVKUB,Submitted,Wed Nov 27 10:10:29 PST 2019,Wed Nov 27 10:10:37 PST 2019,Sat Nov 30 10:10:37 PST 2019,,,,8,100% (13/13),100% (13/13),100% (13/13),strives to,", banks",3,,
655,31HLTCK4BLV5S9SF8WYQZR4LSMYVGP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3EQHHY4HQSSQGYBTS7LEKC68U0FG59,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 17:24:23 PST 2019,Wed Nov 27 17:29:23 PST 2019,Sat Nov 30 17:29:23 PST 2019,,,,300,100% (154/154),100% (154/154),100% (154/154),strives to,", banks",3,,
656,31HLTCK4BLV5S9SF8WYQZR4LSMYVGP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3Z3ZLGNNSIUEF8I3HK2XZTCQMP0Q3N,A2V7RTBYCIY1CC,Submitted,Wed Nov 27 10:12:26 PST 2019,Wed Nov 27 10:14:51 PST 2019,Sat Nov 30 10:14:51 PST 2019,,,,145,100% (2/2),100% (2/2),100% (2/2),strives to,", banks",1 - Not Similar At All,,
657,31YWE12TE0CE35M9F8VEHZOD9UNX7R,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,31Q0U3WYDPF8ZNZ9YHF8B9GYJFT177,A19U421BG5X4FU,Submitted,Wed Nov 27 10:09:47 PST 2019,Wed Nov 27 10:09:51 PST 2019,Sat Nov 30 10:09:51 PST 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),and that is exactly,", areas",1 - Not Similar At All,,
658,31YWE12TE0CE35M9F8VEHZOD9UNX7R,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,39GAF6DQWR0AAD05GFIOHNW15XZV1S,A1PEEFFG1YL103,Submitted,Wed Nov 27 10:09:10 PST 2019,Wed Nov 27 10:09:19 PST 2019,Sat Nov 30 10:09:19 PST 2019,,,,9,100% (13/13),100% (13/13),100% (13/13),and that is exactly,", areas",1 - Not Similar At All,,
659,31YWE12TE0CE35M9F8VEHZOD9UNX7R,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3M0BCWMB8VWO20I28MG991SOYISWBM,A1WPM0D7KN3N50,Submitted,Wed Nov 27 10:09:39 PST 2019,Wed Nov 27 10:09:51 PST 2019,Sat Nov 30 10:09:51 PST 2019,,,,12,100% (168/168),100% (168/168),100% (168/168),and that is exactly,", areas",1 - Not Similar At All,,
660,3RKHNXPHGWWAHGZYTX901XUVLW6KUS,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3HUTX6F6VUNM9E94Y7WORECY1AHO21,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 10:10:31 PST 2019,Wed Nov 27 10:10:37 PST 2019,Sat Nov 30 10:10:37 PST 2019,,,,6,100% (319/319),100% (319/319),100% (319/319),resources to,any further information with respect to,3,,
661,3RKHNXPHGWWAHGZYTX901XUVLW6KUS,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3KYQYYSHYV79CO7KVWG5NX32Y16ODA,A1PR75OOJOLBA2,Submitted,Wed Nov 27 10:10:41 PST 2019,Wed Nov 27 10:10:45 PST 2019,Sat Nov 30 10:10:45 PST 2019,,,,4,100% (439/439),100% (439/439),100% (439/439),resources to,any further information with respect to,4,,
662,3RKHNXPHGWWAHGZYTX901XUVLW6KUS,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3NLZY2D53PPVVC8SNQ6XVF67MBQQL0,A2BCAFBK3VG02E,Submitted,Wed Nov 27 10:10:38 PST 2019,Wed Nov 27 10:10:53 PST 2019,Sat Nov 30 10:10:53 PST 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),resources to,any further information with respect to,1 - Not Similar At All,,
663,3DQYSJDTYLBZCK1J2G9KN9GUVHRXED,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3BXQMRHWKZY7TNXU4BRH5TILP1LUMA,A36JOP57WZ4G52,Submitted,Wed Nov 27 10:09:42 PST 2019,Wed Nov 27 10:10:04 PST 2019,Sat Nov 30 10:10:04 PST 2019,,,,22,100% (50/50),100% (50/50),100% (50/50),it has become a,"that 's right , yes",1 - Not Similar At All,,
664,3DQYSJDTYLBZCK1J2G9KN9GUVHRXED,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3N4BPTXIO8SC3ZXRJZE1QGQH0WQUK5,A2VLOL5DA4M2T1,Submitted,Wed Nov 27 10:09:40 PST 2019,Wed Nov 27 10:09:49 PST 2019,Sat Nov 30 10:09:49 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),it has become a,"that 's right , yes",1 - Not Similar At All,,
665,3DQYSJDTYLBZCK1J2G9KN9GUVHRXED,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3PW9OPU9PQK1DM23S5YDFIZQ8Z921U,A2V7RTBYCIY1CC,Submitted,Wed Nov 27 10:14:19 PST 2019,Wed Nov 27 10:18:51 PST 2019,Sat Nov 30 10:18:51 PST 2019,,,,272,100% (2/2),100% (2/2),100% (2/2),it has become a,"that 's right , yes",1 - Not Similar At All,,
666,3Y40HMYLL1IG1GY5SGOPRR2XH5LXUU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3FK0YFF9PZGQWPG3NT2DOB3HU17VVI,A2UEGJLWV8VYZA,Submitted,Wed Nov 27 10:10:48 PST 2019,Wed Nov 27 10:10:56 PST 2019,Sat Nov 30 10:10:56 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),moved forward,to remedy them,2,,
667,3Y40HMYLL1IG1GY5SGOPRR2XH5LXUU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3KV0LJBBH2LFDV5D0HWC0IV1I2IRM4,A1PEEFFG1YL103,Submitted,Wed Nov 27 10:10:56 PST 2019,Wed Nov 27 10:11:06 PST 2019,Sat Nov 30 10:11:06 PST 2019,,,,10,100% (13/13),100% (13/13),100% (13/13),moved forward,to remedy them,2,,
668,3Y40HMYLL1IG1GY5SGOPRR2XH5LXUU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3VNXK88KKCISZI30KSXHWTEK39PV93,A2V7RTBYCIY1CC,Submitted,Wed Nov 27 10:12:14 PST 2019,Wed Nov 27 10:14:25 PST 2019,Sat Nov 30 10:14:25 PST 2019,,,,131,100% (2/2),100% (2/2),100% (2/2),moved forward,to remedy them,1 - Not Similar At All,,
669,3IYI9285WS0JK2CGPLOO6C8CZ7ZCJB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3IOEN3P9S7JPVNL4F7AG5VG2O4961D,AX3RDV6XXR1XB,Submitted,Wed Nov 27 10:09:41 PST 2019,Wed Nov 27 10:09:46 PST 2019,Sat Nov 30 10:09:46 PST 2019,,,,5,100% (135/135),100% (135/135),100% (135/135),sufficient enough,of amending the,1 - Not Similar At All,,
670,3IYI9285WS0JK2CGPLOO6C8CZ7ZCJB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3IXEICO792JQ47XDHQUQB1ZXGN26TO,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 10:15:00 PST 2019,Wed Nov 27 10:18:26 PST 2019,Sat Nov 30 10:18:26 PST 2019,,,,206,100% (154/154),100% (154/154),100% (154/154),sufficient enough,of amending the,2,,
671,3IYI9285WS0JK2CGPLOO6C8CZ7ZCJB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3YJ6NA41JBG40AJDKSFVFV35DQYPJ5,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 10:08:51 PST 2019,Wed Nov 27 10:10:12 PST 2019,Sat Nov 30 10:10:12 PST 2019,,,,81,100% (259/259),100% (259/259),100% (259/259),sufficient enough,of amending the,3,,
672,3GVPRXWRPHUHDAXEGMVDEP1YLHJI7C,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3IQ1VMJRYTK87U029X6L0607IZN9AF,A199N1JFVRLD4F,Submitted,Wed Nov 27 10:09:56 PST 2019,Wed Nov 27 10:15:56 PST 2019,Sat Nov 30 10:15:56 PST 2019,,,,360,100% (2/2),100% (2/2),100% (2/2),the euro area,is currently the,2,,
673,3GVPRXWRPHUHDAXEGMVDEP1YLHJI7C,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3WSELTNVR32RR99G73B2R61JC6RATH,A2AODPLYARSXTH,Submitted,Wed Nov 27 10:11:40 PST 2019,Wed Nov 27 10:11:46 PST 2019,Sat Nov 30 10:11:46 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),the euro area,is currently the,1 - Not Similar At All,,
674,3GVPRXWRPHUHDAXEGMVDEP1YLHJI7C,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3Z2R0DQ0JHE0XNWF4TTSM2IKX8BE2N,AX3RDV6XXR1XB,Submitted,Wed Nov 27 10:10:31 PST 2019,Wed Nov 27 10:10:36 PST 2019,Sat Nov 30 10:10:36 PST 2019,,,,5,100% (135/135),100% (135/135),100% (135/135),the euro area,is currently the,1 - Not Similar At All,,
675,33KGGVH24UH0SJ77QSE5GPX068O1XZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,374TNBHA8BVFVBFR65VNPN83VQVYQ1,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 10:13:33 PST 2019,Wed Nov 27 10:18:02 PST 2019,Sat Nov 30 10:18:02 PST 2019,,,,269,100% (154/154),100% (154/154),100% (154/154),has reviewed and considered,- this ca n't be happening,2,,
676,33KGGVH24UH0SJ77QSE5GPX068O1XZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,37U1UTWH9VM0S6396GMTV0U6YXU8RY,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 10:10:50 PST 2019,Wed Nov 27 10:10:55 PST 2019,Sat Nov 30 10:10:55 PST 2019,,,,5,100% (277/277),100% (277/277),100% (277/277),has reviewed and considered,- this ca n't be happening,1 - Not Similar At All,,
677,33KGGVH24UH0SJ77QSE5GPX068O1XZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3ERET4BTVM9EJ79OLOJAUK33NBHK95,A1PR75OOJOLBA2,Submitted,Wed Nov 27 10:10:00 PST 2019,Wed Nov 27 10:10:05 PST 2019,Sat Nov 30 10:10:05 PST 2019,,,,5,100% (439/439),100% (439/439),100% (439/439),has reviewed and considered,- this ca n't be happening,2,,
678,3FO95NVK5C0GP7KPUCNXN8YLVRFSRD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3I0BTBYZAXLR7IASP718AHHLIMWY02,A1PR75OOJOLBA2,Submitted,Wed Nov 27 10:10:53 PST 2019,Wed Nov 27 10:10:57 PST 2019,Sat Nov 30 10:10:57 PST 2019,,,,4,100% (439/439),100% (439/439),100% (439/439),educational system in,the measures undertaken,4,,
679,3FO95NVK5C0GP7KPUCNXN8YLVRFSRD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3L4D84MILZSCNTLP1F7Q6M1ERZOJHU,A21IZYCFI4AUYU,Submitted,Wed Nov 27 10:09:42 PST 2019,Wed Nov 27 10:11:03 PST 2019,Sat Nov 30 10:11:03 PST 2019,,,,81,100% (136/136),100% (136/136),100% (136/136),educational system in,the measures undertaken,3,,
680,3FO95NVK5C0GP7KPUCNXN8YLVRFSRD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,3U088ZLJVKTNIDFSA6JKPKW57EVW00,A3D6DQGF78M17W,Submitted,Wed Nov 27 10:09:32 PST 2019,Wed Nov 27 10:09:41 PST 2019,Sat Nov 30 10:09:41 PST 2019,,,,9,100% (42/42),100% (42/42),100% (42/42),educational system in,the measures undertaken,1 - Not Similar At All,,
681,3EAWOID6MTX8H5HUUU9NEZH5L59V0M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851058;OriginalHitTemplateId:928390905;,14400,39JEC7537U1UXGA3WC78YJFS9URVCJ,A22KNHLEDEI42N,Submitted,Wed Nov 27 10:10:47 PST 2019,Wed Nov 27 10:11:18 PST 2019,Sat Nov 30 10:11:18 PST 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),'s very important that,", because the eu",1 - Not Similar At All,,
