,text_1,text_2,label,chrf_score,chrf_score_norm
776,"resources , both human and",of human resources and,4.333,0.5916305916305916,2.958152958152958
777,becomes possible,is still possible,4.0,0.502450980392157,2.5122549019607847
778,being seriously,seriously considering,4.0,0.5979643765903309,2.989821882951654
779,it was necessary to,there must be an,4.0,0.12345679012345678,0.6172839506172839
780,selling of,purchase and sale of,4.0,0.21568627450980393,1.0784313725490198
781,few weeks and,week and,3.333,0.3333333333333333,1.6666666666666665
782,"both categories ,","categories ,",3.667,0.6785714285714285,3.3928571428571423
783,", the commission was",", the board did",1.6669999999999998,0.24509803921568626,1.2254901960784312
784,normal conditions of,its normal,4.0,0.2727272727272727,1.3636363636363635
785,'re on the right track,are on the right path,3.667,0.7130584192439863,3.5652920962199315
786,intensify our efforts to,strengthen efforts to,4.667,0.45597484276729566,2.2798742138364783
787,products exported,", exports",3.333,0.35279805352798055,1.7639902676399029
788,"knew that ,",is recognised that,3.333,0.32608695652173914,1.6304347826086958
789,it is necessary to,it was vital to,3.0,0.18640350877192982,0.9320175438596491
790,natural disasters,disaster reduction,2.667,0.4337899543378996,2.1689497716894977
791,this is awesome !,that 's great !,3.333,0.13986013986013987,0.6993006993006994
792,is an attempt,is now trying,4.333,0.14285714285714285,0.7142857142857142
793,be perceived as,interpreted as,4.0,0.2822580645161291,1.4112903225806455
794,our shared commitment,our common commitment,4.0,0.5495495495495496,2.747747747747748
795,regarding the application of the,on the implementation of the,3.333,0.44673539518900346,2.2336769759450172
796,approximately one million,around one million,4.333,0.4663608562691131,2.3318042813455655
797,accessible to everyone,accessible,4.667,0.4098360655737705,2.0491803278688527
798,is moving forward,going ahead,3.667,0.15587529976019185,0.7793764988009593
799,"about 20,000","around 20,000",3.667,0.5381944444444444,2.6909722222222223
800,and publication,and was published,3.667,0.40682414698162733,2.0341207349081367
801,adopted the draft decision,approved the draft decision,3.333,0.8050847457627118,4.025423728813559
802,is part and parcel of,is one of,3.667,0.13487475915221578,0.6743737957610789
803,been relatively,is very,1.6669999999999998,0.09971509971509973,0.49857549857549865
804,right and obligation to,right and the duty to,3.667,0.4269293924466339,2.1346469622331696
805,"- gentlemen , gentlemen",my lords and gentlemen,3.333,0.4084967320261438,2.042483660130719
806,", i just got",i only got,3.333,0.23297491039426527,1.1648745519713264
807,coming back,coming home,3.0,0.5294117647058825,2.647058823529412
808,", the board had",", the commission has",2.667,0.358974358974359,1.794871794871795
809,'s fine,is fine,4.667,0.7777777777777778,3.888888888888889
810,its consideration of this,review of this,2.667,0.28037383177570097,1.4018691588785048
811,"medical doctors ,","for doctors ,",4.0,0.5319148936170213,2.6595744680851063
812,", not only at",", not just at",3.667,0.42857142857142855,2.142857142857143
813,this is something that,this really,2.667,0.15398550724637683,0.7699275362318841
814,see table,tables,4.0,0.4301075268817204,2.150537634408602
815,been informed,received information,3.333,0.49107142857142866,2.4553571428571432
816,an area of solidarity,solidarity,2.0,0.4310344827586207,2.1551724137931036
817,is permitted to,may be able to,3.667,0.13440860215053763,0.6720430107526881
818,contributing to the,by facilitating the,3.667,0.3333333333333333,1.6666666666666665
819,'s recommendations contained in,recommendations included in,4.333,0.5931198102016607,2.9655990510083035
820,of the labour,of the population is,1.6669999999999998,0.4761904761904762,2.380952380952381
821,the assembly also wishes to,the assembly too wishes to,4.333,0.7786885245901639,3.8934426229508197
822,co-sponsors on the draft resolution,the sponsors of the draft resolution,3.333,0.7975460122699388,3.987730061349694
823,"'s all right ,",", are you all right",3.0,0.6527777777777778,3.263888888888889
824,be forwarded to the,be transmitted to the,2.667,0.46906187624750495,2.3453093812375245
825,was indicated that,points out that,3.667,0.24122807017543862,1.206140350877193
826,", especially in the area",", in particular in the areas",4.0,0.502283105022831,2.5114155251141552
827,united nations membership,member states of the united nations,3.333,0.6666666666666667,3.333333333333334
828,never was,i 've never been,3.333,0.48611111111111116,2.430555555555556
829,it was nevertheless,it nonetheless,4.333,0.3854166666666667,1.9270833333333335
830,"recalled that ,",was indicated that,2.333,0.40364583333333337,2.018229166666667
831,the specificities of,the characteristics of,4.333,0.2730696798493409,1.3653483992467044
832,""" current",currently working,2.333,0.639269406392694,3.1963470319634704
833,'m coming back,comes back,3.333,0.31531531531531537,1.576576576576577
834,recommendation .,policy recommendations .,3.0,0.8391608391608391,4.195804195804195
835,allows you to,it enables you to,3.333,0.5351681957186545,2.675840978593272
836,was in favour of,is also supporting,4.667,0.14598540145985403,0.7299270072992702
837,centres for,regional centres for,2.333,0.9042553191489362,4.5212765957446805
838,but it was,"; however , it is",3.333,0.26422764227642276,1.3211382113821137
839,enhance productivity,improve productivity,3.333,0.6571428571428571,3.2857142857142856
840,the international criminal tribunal,the appeals tribunal,2.0,0.2903225806451613,1.4516129032258065
841,and stressing the,and underscored the,2.667,0.28344671201814053,1.4172335600907027
842,shall adopt its own rules of,shall adopt its rules of,4.333,0.7901726427622842,3.950863213811421
843,' exports,domestic export,2.667,0.6572769953051643,3.286384976525821
844,both the united states,from the united states,4.0,0.8034188034188035,4.017094017094017
845,are set out in annex,listed in annex,3.333,0.41176470588235287,2.0588235294117645
846,were essential for,is key to,3.667,0.07990867579908675,0.3995433789954338
847,", thereby contributing",", thus providing",4.333,0.1851851851851852,0.925925925925926
848,- who 's,who are they,3.0,0.3107344632768362,1.5536723163841808
849,so proud of you,really proud of you,4.333,0.813953488372093,4.069767441860465
850,are essential to,be necessary for,3.0,0.19753086419753085,0.9876543209876543
851,result of the,outcomes of all the,1.3330000000000002,0.37537537537537535,1.8768768768768767
852,'m asking you to,ask you to,3.333,0.42635658914728675,2.131782945736434
853,to continue its endeavours,to continue his efforts,4.667,0.49568965517241376,2.478448275862069
854,i hope you 're kidding,you 're kidding,3.333,0.6648936170212767,3.3244680851063837
855,replaced by :,replaced as follows :,4.333,0.6194690265486725,3.0973451327433628
856,which is applicable to,that applied to,4.333,0.26595744680851063,1.3297872340425532
857,2 . demands,. demands,4.0,0.7831325301204818,3.915662650602409
858,i think that 's,i think that is,4.667,0.8533333333333335,4.2666666666666675
859,why exactly,why,3.667,0.12903225806451613,0.6451612903225806
860,member states of the eu,members of the european union,4.333,0.5924170616113744,2.962085308056872
861,what 's happened,what happens,4.333,0.5343511450381679,2.67175572519084
862,of ministers of,state minister for,2.667,0.5598958333333334,2.799479166666667
863,is recommending,further recommends,4.0,0.5989583333333334,2.994791666666667
864,shall be authorized to,shall be permitted to,4.333,0.4896907216494845,2.4484536082474224
865,were required to,are available to,2.667,0.17283950617283952,0.8641975308641976
866,objectives and targets,objectives with,3.0,0.46099290780141833,2.3049645390070914
867,are not consistent with,was incompatible with,3.333,0.21346469622331696,1.0673234811165848
868,to strengthen its efforts to,intensify efforts to,3.333,0.3913630229419703,1.9568151147098514
869,all aspects of the,all areas of the,4.333,0.5446623093681917,2.7233115468409586
870,play an important role in,play a major role in,3.667,0.45454545454545453,2.2727272727272725
871,were involved,to become involved,3.667,0.6969696969696969,3.4848484848484844
872,the rights and liberties of,the rights and freedoms of,4.333,0.6010928961748634,3.005464480874317
873,been withdrawn and,been removed and,3.667,0.29411764705882354,1.4705882352941178
874,is now complete,is complete,5.0,0.6060606060606061,3.0303030303030303
875,- are you sure ?,"well , yes .",1.6669999999999998,0.10178117048346054,0.5089058524173027
876,"of these issues ,","in these matters ,",4.0,0.3995433789954338,1.9977168949771689
877,it necessary,it needs to be,3.667,0.29209621993127144,1.460481099656357
878,references in,referred to in,4.0,0.3616352201257861,1.8081761006289305
879,while countering terrorism,when combating terrorism,4.333,0.536480686695279,2.682403433476395
880,any agreement,the peace agreements,3.333,0.6845238095238094,3.422619047619047
881,is for that reason that,is exactly why,3.333,0.0935374149659864,0.467687074829932
882,", and considered",", and considers that",3.333,0.8273381294964028,4.136690647482014
883,be derived from,be drawn from,4.333,0.3523035230352304,1.7615176151761518
884,outcomes of these,results from these,4.667,0.365296803652968,1.82648401826484
885,available online,", which is available",3.333,0.4916067146282974,2.458033573141487
886,'s views .,views .,4.333,0.625,3.125
887,been solved,can be resolved,5.0,0.5243445692883896,2.6217228464419478
888,the european union has,the eu has,4.0,0.28233151183970856,1.4116575591985427
889,of the activities of,on the operations of,2.333,0.2952380952380953,1.4761904761904765
890,also reiterate,also reaffirmed that,5.0,0.4683195592286501,2.3415977961432506
891,is recognised,also recognized,4.667,0.5763239875389408,2.881619937694704
892,of course we are,of course i 'm right,3.667,0.5635491606714629,2.8177458033573144
893,members of the committee for,member of the board,3.333,0.3794037940379404,1.897018970189702
894,month ago,months in the,4.333,0.3864734299516908,1.932367149758454
895,please keep,shall be kept,3.0,0.28735632183908044,1.4367816091954022
896,recommendations :,recommendations for action,2.667,0.8766233766233767,4.383116883116884
897,policy recommendations,specific recommendations,3.0,0.7191201353637902,3.595600676818951
898,specific situations,special situation,4.0,0.6134969325153373,3.0674846625766867
899,was the issue,is the matter,4.667,0.39682539682539675,1.9841269841269837
900,chairman of the working group,chair of the working group,2.667,0.8015267175572519,4.00763358778626
901,here it goes .,there you go .,4.0,0.36231884057971014,1.8115942028985508
902,safeguard security,guarantee the security,2.333,0.5345911949685533,2.6729559748427665
903,was often,are most often,4.0,0.5476190476190476,2.7380952380952377
904,million of,millions and millions,4.0,0.562015503875969,2.810077519379845
905,", particularly article",", in particular its article",4.333,0.7166666666666667,3.5833333333333335
906,", i welcome the",", i am grateful for the",3.333,0.30075187969924816,1.5037593984962407
907,and the aims,and the goals of the,3.667,0.5663430420711973,2.831715210355987
908,political initiatives,policy initiatives,3.333,0.6318681318681318,3.159340659340659
909,is because,is the reason why,3.0,0.20325203252032523,1.016260162601626
910,i really hope that,i am hopeful that,4.0,0.3787878787878788,1.893939393939394
911,direction towards,moving towards,3.0,0.4225352112676056,2.112676056338028
912,very concerned,further concerned,4.0,0.6779661016949152,3.389830508474576
913,and so i,and that is why i,2.333,0.3645833333333333,1.8229166666666665
914,particularly with respect to the,including those relating to the,3.667,0.27777777777777773,1.3888888888888886
915,or workshops,training workshops,4.0,0.7590759075907592,3.795379537953796
916,as a result of,immediately following the adjournment of,2.333,0.2245862884160756,1.122931442080378
917,is available to,are offered to,2.667,0.13440860215053763,0.6720430107526881
918,field of,is a matter of,2.667,0.21857923497267762,1.092896174863388
919,", and modernization",and modernization construction,4.333,0.8333333333333334,4.166666666666667
920,is incompatible with,be contrary to,3.333,0.11834319526627218,0.5917159763313609
921,you doing okay,you 're gonna be ok,3.667,0.2777777777777778,1.3888888888888888
922,"aboriginal communities , and",aboriginal and,3.333,0.4149377593360996,2.074688796680498
923,is a simple one,'s simple,4.333,0.4061624649859944,2.030812324929972
924,of antimicrobial drugs,of antimicrobials,3.667,0.7192982456140351,3.5964912280701755
925,produced per,produced by,3.0,0.6914893617021276,3.457446808510638
926,reported that,be pointed out that,2.667,0.4204204204204204,2.102102102102102
927,assistance provided by the,help from the,3.667,0.1201201201201201,0.6006006006006005
928,"yes , they are .","yeah , that 's right .",4.333,0.3073286052009455,1.5366430260047275
929,members of this council,"legislative council ,",3.0,0.3284072249589491,1.6420361247947455
930,should help to,should contribute to,4.667,0.4683195592286501,2.3415977961432506
931,"like france ,","including france ,",3.0,0.6212121212121212,3.106060606060606
932,whether we need to,whether it is necessary to,5.0,0.4703476482617588,2.351738241308794
933,ca n't believe this is happening,ca n't believe this,3.667,0.5851063829787234,2.925531914893617
934,of equal opportunity,of equality of opportunity,4.0,0.8287292817679558,4.143646408839779
935,he 's gone,he is gone,3.667,0.6,3.0
936,advisory committee 's comments,observations of the advisory committee,4.0,0.6065959952885748,3.0329799764428738
937,discussed at,discussion within,4.333,0.4833333333333332,2.416666666666666
938,both children,"children """,3.333,0.5555555555555556,2.7777777777777777
939,is the situation,'s the situation,4.333,0.9259259259259259,4.62962962962963
940,of this paper is,of this article shall be,2.667,0.4545454545454546,2.272727272727273
941,are indicated below,included the following,3.667,0.21825396825396826,1.0912698412698414
942,", then click ok",", and click ok",4.667,0.577956989247312,2.88978494623656
943,a press conference held in,a news conference in,2.333,0.5240174672489082,2.620087336244541
944,coming months,the next few months,3.333,0.4204204204204204,2.102102102102102
945,", reported that",", the report said",4.333,0.49868766404199477,2.493438320209974
946,a set of indicators,a series of indicators,4.667,0.7837301587301586,3.918650793650793
947,consideration of this item at its,consideration of this matter at its,2.333,0.8034744842562432,4.017372421281216
948,increase their efforts to,step up their efforts to,4.667,0.6622023809523808,3.311011904761904
949,matters related to,matters relevant to the,4.333,0.6249999999999999,3.1249999999999996
950,'ve heard a lot,heard a lot,3.667,0.7024793388429753,3.5123966942148765
951,contribute significantly,made a significant contribution,4.667,0.7357357357357357,3.6786786786786783
952,was decided to,decides whether to,2.667,0.43417366946778707,2.1708683473389354
953,the importing of,the import of,4.333,0.6439393939393939,3.2196969696969697
954,- this is,"- hey , it 's",3.667,0.21739130434782608,1.0869565217391304
955,achieve the objectives,achieving the goals,5.0,0.33854166666666663,1.692708333333333
956,this factor,these considerations,2.667,0.19503546099290786,0.9751773049645394
957,i really am,"yes , i do",1.6669999999999998,0.11904761904761904,0.5952380952380952
958,continued to consider,continued its consideration of,3.333,0.738831615120275,3.6941580756013748
959,did n't i,"do n't you think ,",3.0,0.38288288288288286,1.9144144144144142
960,"had shown that ,",indicated that,3.667,0.23809523809523805,1.1904761904761902
961,international instruments,international human rights instruments,3.667,0.8753501400560223,4.376750700280112
962,are in the,are subject to the,2.667,0.40160642570281113,2.0080321285140554
963,process of selecting,the select,3.667,0.2828282828282828,1.4141414141414141
964,'s interesting to see,is interesting to see,4.333,0.9459459459459458,4.729729729729729
965,shall be in,are currently in,2.0,0.20370370370370375,1.0185185185185188
966,been contributing,significantly contributed,3.0,0.5446623093681917,2.7233115468409586
967,at the national and international levels,", nationally and internationally",4.0,0.6085376930063577,3.0426884650317887
968,have yet been,have ever been,1.6669999999999998,0.4874213836477987,2.4371069182389933
969,i got a gift for you,i got a present for you,5.0,0.6741573033707865,3.3707865168539324
970,"no , i am","oh , well , i",3.333,0.2898550724637681,1.4492753623188406
971,shortfalls in,there is a shortage,2.0,0.31531531531531526,1.5765765765765762
972,revenue generation,revenue,4.333,0.3125,1.5625
973,i wish i knew,i want to know,3.667,0.220125786163522,1.10062893081761
974,national non-governmental organizations,the non-governmental organizations,3.667,0.7962962962962963,3.9814814814814814
975,the poorest of the poor,the very poor,4.0,0.23076923076923075,1.1538461538461537
976,only half,half,4.0,0.2770083102493075,1.3850415512465375
977,confirms that a,confirmed that a,4.333,0.7142857142857143,3.5714285714285716
978,at all levels of,at all stages of the,4.333,0.46762589928057546,2.3381294964028774
979,led by iyad,headed by iyad,2.333,0.8522727272727272,4.261363636363636
980,- we 've got,i think we 've,3.667,0.49828178694158076,2.491408934707904
981,recommendations issued by the,recommendations contained in the,3.667,0.6156716417910447,3.0783582089552235
982,million u.s. dollars of,"million us dollars ,",5.0,0.6518151815181518,3.2590759075907587
983,considers that the,is of the opinion that the,3.0,0.4703476482617588,2.351738241308794
984,listed in paragraph,in accordance with paragraph,2.667,0.5268199233716476,2.6340996168582382
985,that 's exactly what i,this is what i,3.333,0.29411764705882354,1.4705882352941178
986,", including both",", which included the",2.667,0.40767386091127095,2.0383693045563547
987,be ensured that,assured that,3.0,0.6147540983606556,3.073770491803278
988,that solution,such a solution,5.0,0.6386292834890965,3.1931464174454827
989,explanations of vote,explanation,3.0,0.5120481927710843,2.5602409638554215
990,is also important,is also imperative,2.667,0.6164383561643836,3.082191780821918
991,is certain that,expressed his belief that,3.333,0.2962962962962963,1.4814814814814814
992,on the proposed,relating to the proposed programme,3.667,0.7523148148148148,3.761574074074074
993,unless specified otherwise,unless specifically stated otherwise,4.667,0.8571428571428571,4.285714285714286
994,its efforts to combat,the area of combating,3.667,0.31531531531531537,1.576576576576577
995,considered by the,give consideration to the,4.333,0.4901960784313726,2.450980392156863
996,an enlarged security,an expanded security,4.0,0.6,3.0
997,are detailed,"for detailed information ,",4.333,0.6269113149847094,3.134556574923547
