,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
1609,3LCXHSGDLT6RG3FK863XO1Z2G28ES5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3VAR3R6G1P1XVTBTEO5P15P1N8KO8B,A1SK0GV4SSOH1A,Approved,Wed Nov 27 08:41:59 PST 2019,Wed Nov 27 08:42:03 PST 2019,Sat Nov 30 08:42:03 PST 2019,Wed Nov 27 11:02:39 PST 2019,,,4,100% (106/106),100% (106/106),100% (106/106),"And when it came to the ears of Herod the king , he was troubled , and all Jerusalem with him .","And Herod the king having heard , was stirred , and all Jerusalem with him ,",1 - Not Similar At All,,
1610,3LCXHSGDLT6RG3FK863XO1Z2G28ES5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3X66WABAJWIN2JOPEOXL5F8OG0ZG3M,A2JUO3H5VTEEM1,Approved,Wed Nov 27 08:36:51 PST 2019,Wed Nov 27 08:37:01 PST 2019,Sat Nov 30 08:37:01 PST 2019,Wed Nov 27 11:02:40 PST 2019,,,10,100% (190/190),100% (190/190),100% (190/190),"And when it came to the ears of Herod the king , he was troubled , and all Jerusalem with him .","And Herod the king having heard , was stirred , and all Jerusalem with him ,",4,,
1611,3OB6JN3A9QPDRC7KAFRBBZZF32GMRE,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,31JLPPHS2UUBUW5N27ATAOHQ7MU3O0,ATDX69AZL4Y49,Approved,Wed Nov 27 08:45:45 PST 2019,Wed Nov 27 08:45:52 PST 2019,Sat Nov 30 08:45:52 PST 2019,Wed Nov 27 11:03:42 PST 2019,,,7,100% (18/18),100% (18/18),100% (18/18),"Yet you say , Why does n't the son bear the iniquity of the father ? When the son has done that which is lawful and right , and has kept all my statutes , and has done them , he shall surely live .","And you say : Why hath not the son borne the iniquity of his father ? Verily , because the son hath wrought judgment and justice , hath kept all my commandments , and done them , living , he shall live .",3,,
1612,3OB6JN3A9QPDRC7KAFRBBZZF32GMRE,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3A1COHJ8NJVN3CP6ABAZHWS0BM4H8E,AFQIHS5XX58NR,Approved,Wed Nov 27 08:37:37 PST 2019,Wed Nov 27 08:37:42 PST 2019,Sat Nov 30 08:37:42 PST 2019,Wed Nov 27 11:03:42 PST 2019,,,5,100% (137/137),100% (137/137),100% (137/137),"Yet you say , Why does n't the son bear the iniquity of the father ? When the son has done that which is lawful and right , and has kept all my statutes , and has done them , he shall surely live .","And you say : Why hath not the son borne the iniquity of his father ? Verily , because the son hath wrought judgment and justice , hath kept all my commandments , and done them , living , he shall live .",3,,
1613,3OB6JN3A9QPDRC7KAFRBBZZF32GMRE,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3C8HJ7UOP7UOFMR4AYQPMLX0RHAMZX,A1Q890R4148O5G,Approved,Wed Nov 27 08:38:24 PST 2019,Wed Nov 27 08:38:52 PST 2019,Sat Nov 30 08:38:52 PST 2019,Wed Nov 27 11:03:42 PST 2019,,,28,100% (42/42),100% (42/42),100% (42/42),"Yet you say , Why does n't the son bear the iniquity of the father ? When the son has done that which is lawful and right , and has kept all my statutes , and has done them , he shall surely live .","And you say : Why hath not the son borne the iniquity of his father ? Verily , because the son hath wrought judgment and justice , hath kept all my commandments , and done them , living , he shall live .",4,,
1614,3S1WOPCJFGTYH0WULCUJW08FKJVEJP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3IXEICO792JQ47XDHQUQB1ZXGL9T6E,AWJ0LF6A0LXJN,Approved,Wed Nov 27 08:38:56 PST 2019,Wed Nov 27 08:43:30 PST 2019,Sat Nov 30 08:43:30 PST 2019,Wed Nov 27 11:04:49 PST 2019,,,274,100% (115/115),100% (115/115),100% (115/115),"And Jephthah came to Mizpah to his house , and behold , his daughter came out to meet him with tambours and with dances ; and she was an only child : besides her he had neither son nor daughter .","And when Jephte returned into Maspha to his house , his only daughter met him with timbrels and with dances : for he had no other children .",4,,
1615,3S1WOPCJFGTYH0WULCUJW08FKJVEJP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3JMSRU9HQIU9UEUHS3D3O7FVU4CEVZ,AE608VRXK6M2E,Approved,Wed Nov 27 08:35:19 PST 2019,Wed Nov 27 08:39:01 PST 2019,Sat Nov 30 08:39:01 PST 2019,Wed Nov 27 11:04:49 PST 2019,,,222,100% (38/38),100% (38/38),100% (38/38),"And Jephthah came to Mizpah to his house , and behold , his daughter came out to meet him with tambours and with dances ; and she was an only child : besides her he had neither son nor daughter .","And when Jephte returned into Maspha to his house , his only daughter met him with timbrels and with dances : for he had no other children .",4,,
1616,3S1WOPCJFGTYH0WULCUJW08FKJVEJP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3YW4XOSQKQLAXYB5BP8JL1UIRO21UH,A2PQV1A2D4CG52,Approved,Wed Nov 27 08:40:45 PST 2019,Wed Nov 27 08:40:55 PST 2019,Sat Nov 30 08:40:55 PST 2019,Wed Nov 27 11:04:49 PST 2019,,,10,100% (109/109),100% (109/109),100% (109/109),"And Jephthah came to Mizpah to his house , and behold , his daughter came out to meet him with tambours and with dances ; and she was an only child : besides her he had neither son nor daughter .","And when Jephte returned into Maspha to his house , his only daughter met him with timbrels and with dances : for he had no other children .",3,,
1617,3MJ9GGZYO36VLRHAYMM510W7XTBA23,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3KRVW3HTZNLREA5QF6WHQS0X42BMST,A32DRYN7M7HIZT,Approved,Wed Nov 27 08:40:28 PST 2019,Wed Nov 27 08:40:39 PST 2019,Sat Nov 30 08:40:39 PST 2019,Wed Nov 27 11:02:57 PST 2019,,,11,100% (30/30),100% (30/30),100% (30/30),"Such knowledge is too wonderful for me ; It is high , I can not attain unto it .","O knowledge too wonderful for me ! it is high , I can not unto it .",4,,
1618,3MJ9GGZYO36VLRHAYMM510W7XTBA23,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3UOUJI6MTDEINZWYIITQGAYJW3FUX0,A2MV1325939NBM,Approved,Wed Nov 27 08:38:27 PST 2019,Wed Nov 27 08:42:27 PST 2019,Sat Nov 30 08:42:27 PST 2019,Wed Nov 27 11:02:58 PST 2019,,,240,100% (64/64),100% (64/64),100% (64/64),"Such knowledge is too wonderful for me ; It is high , I can not attain unto it .","O knowledge too wonderful for me ! it is high , I can not unto it .",5 - Highly Similar,,
1619,3MJ9GGZYO36VLRHAYMM510W7XTBA23,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3XLBSAQ9Z4C5UJKH6SO0330AWSH7Z9,A1GZZGA7ZFUPMB,Approved,Wed Nov 27 08:41:12 PST 2019,Wed Nov 27 08:41:45 PST 2019,Sat Nov 30 08:41:45 PST 2019,Wed Nov 27 11:02:58 PST 2019,,,33,100% (29/29),100% (29/29),100% (29/29),"Such knowledge is too wonderful for me ; It is high , I can not attain unto it .","O knowledge too wonderful for me ! it is high , I can not unto it .",4,,
1620,3GS542CVJVN9F5QSOZA33COZBLK59K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3J88R45B2GY5VUO21WUW64BKOMNPXZ,A168NGIUW93RV5,Approved,Wed Nov 27 08:38:29 PST 2019,Wed Nov 27 08:39:02 PST 2019,Sat Nov 30 08:39:02 PST 2019,Wed Nov 27 11:01:27 PST 2019,,,33,100% (86/86),100% (86/86),100% (86/86),"And if ye shall say , What shall we eat the seventh year ? behold , we shall not sow , nor gather in our increase ;","And if you say , Where will our food come from in the seventh year , when we may not put in seed , or get in the increase",1 - Not Similar At All,,
1621,3GS542CVJVN9F5QSOZA33COZBLK59K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3KB8R4ZV1E7S5ES2THCRNY604SCBG8,A1Q890R4148O5G,Approved,Wed Nov 27 08:37:21 PST 2019,Wed Nov 27 08:37:35 PST 2019,Sat Nov 30 08:37:35 PST 2019,Wed Nov 27 11:01:27 PST 2019,,,14,100% (42/42),100% (42/42),100% (42/42),"And if ye shall say , What shall we eat the seventh year ? behold , we shall not sow , nor gather in our increase ;","And if you say , Where will our food come from in the seventh year , when we may not put in seed , or get in the increase",3,,
1622,3GS542CVJVN9F5QSOZA33COZBLK59K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3TMFV4NEP8E502KV5AWZIZ2NQAJ8W7,AZYMR3317SUFN,Approved,Wed Nov 27 08:41:38 PST 2019,Wed Nov 27 08:41:55 PST 2019,Sat Nov 30 08:41:55 PST 2019,Wed Nov 27 11:01:27 PST 2019,,,17,100% (21/21),100% (21/21),100% (21/21),"And if ye shall say , What shall we eat the seventh year ? behold , we shall not sow , nor gather in our increase ;","And if you say , Where will our food come from in the seventh year , when we may not put in seed , or get in the increase",4,,
1623,3LAZVA75NIRKNVBB85RN2VGCMAFO2G,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,31HQ4X3T3SA78SN5FUV2QFL84XMSLY,A1PR75OOJOLBA2,Approved,Wed Nov 27 08:42:58 PST 2019,Wed Nov 27 08:43:05 PST 2019,Sat Nov 30 08:43:05 PST 2019,Wed Nov 27 11:02:39 PST 2019,,,7,100% (186/186),100% (186/186),100% (186/186),"And he returned unto his brethren , and said , The child is not ; and I , whither shall I go ?","He returned to his brothers , and said , `` The child is no more ; and I , where will I go ? ''",3,,
1624,3LAZVA75NIRKNVBB85RN2VGCMAFO2G,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3MX2NQ3YC9U12K6JHHLI8Y63XMR5XY,A33TFZWRGY3ASF,Approved,Wed Nov 27 08:47:32 PST 2019,Wed Nov 27 08:47:41 PST 2019,Sat Nov 30 08:47:41 PST 2019,Wed Nov 27 11:02:39 PST 2019,,,9,100% (56/56),100% (56/56),100% (56/56),"And he returned unto his brethren , and said , The child is not ; and I , whither shall I go ?","He returned to his brothers , and said , `` The child is no more ; and I , where will I go ? ''",4,,
1625,3LAZVA75NIRKNVBB85RN2VGCMAFO2G,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3TK8OJTYM1LDR5J71HTEIJEZ8BJVP6,A3SXLBX06D9FP9,Approved,Wed Nov 27 08:47:31 PST 2019,Wed Nov 27 08:48:19 PST 2019,Sat Nov 30 08:48:19 PST 2019,Wed Nov 27 11:02:39 PST 2019,,,48,100% (28/28),100% (28/28),100% (28/28),"And he returned unto his brethren , and said , The child is not ; and I , whither shall I go ?","He returned to his brothers , and said , `` The child is no more ; and I , where will I go ? ''",4,,
1626,3EN4YVUOUCS7N0NBGHKBKPTM0P6JX3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,30OG32W0SUBWM9L8QCRCEQLI81DENL,A1WPM0D7KN3N50,Approved,Wed Nov 27 08:42:27 PST 2019,Wed Nov 27 08:42:36 PST 2019,Sat Nov 30 08:42:36 PST 2019,Wed Nov 27 11:00:59 PST 2019,,,9,100% (65/65),100% (65/65),100% (65/65),"A man 's spirit will sustain him in sickness , but a crushed spirit , who can bear ?","The spirit of a man upholdeth his infirmity : but a spirit that is easily angered , who can bear ?",4,,
1627,3EN4YVUOUCS7N0NBGHKBKPTM0P6JX3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3PW9OPU9PQK1DM23S5YDFIZQ8XJ12Z,A9R4S0WFSPPTO,Approved,Wed Nov 27 08:43:08 PST 2019,Wed Nov 27 08:43:17 PST 2019,Sat Nov 30 08:43:17 PST 2019,Wed Nov 27 11:00:59 PST 2019,,,9,100% (21/21),100% (21/21),100% (21/21),"A man 's spirit will sustain him in sickness , but a crushed spirit , who can bear ?","The spirit of a man upholdeth his infirmity : but a spirit that is easily angered , who can bear ?",3,,
1628,3EN4YVUOUCS7N0NBGHKBKPTM0P6JX3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3QUO65DNQUOVTQI6HR6UXX7QKZBUOW,ATHS9GUME1XCA,Approved,Wed Nov 27 08:41:01 PST 2019,Wed Nov 27 08:41:16 PST 2019,Sat Nov 30 08:41:16 PST 2019,Wed Nov 27 11:01:00 PST 2019,,,15,100% (55/55),100% (55/55),100% (55/55),"A man 's spirit will sustain him in sickness , but a crushed spirit , who can bear ?","The spirit of a man upholdeth his infirmity : but a spirit that is easily angered , who can bear ?",5 - Highly Similar,,
1629,3IV1AEQ4DRDH8ZM3898J4QCT9GXJ8V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,39K0FND3AHFNEEJWY6AQ5S6RIW6AMN,AFQIHS5XX58NR,Approved,Wed Nov 27 08:43:36 PST 2019,Wed Nov 27 08:43:41 PST 2019,Sat Nov 30 08:43:41 PST 2019,Wed Nov 27 11:01:52 PST 2019,,,5,100% (137/137),100% (137/137),100% (137/137),And the whole assembly took counsel to keep other seven days ; and they kept other seven days with gladness .,"And all the assembly take counsel to keep other seven days , and they keep seven days joy ;",4,,
1630,3IV1AEQ4DRDH8ZM3898J4QCT9GXJ8V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3CFVK00FWLL2LUP88HSZPAPGM8QL66,A3RA247RASE8TN,Approved,Wed Nov 27 08:45:09 PST 2019,Wed Nov 27 08:45:20 PST 2019,Sat Nov 30 08:45:20 PST 2019,Wed Nov 27 11:01:52 PST 2019,,,11,100% (4/4),100% (4/4),100% (4/4),And the whole assembly took counsel to keep other seven days ; and they kept other seven days with gladness .,"And all the assembly take counsel to keep other seven days , and they keep seven days joy ;",5 - Highly Similar,,
1631,3IV1AEQ4DRDH8ZM3898J4QCT9GXJ8V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3PWWM24LHSYJOMMORQ7SUSMYM3P28K,A33TFZWRGY3ASF,Approved,Wed Nov 27 08:42:56 PST 2019,Wed Nov 27 08:43:05 PST 2019,Sat Nov 30 08:43:05 PST 2019,Wed Nov 27 11:01:53 PST 2019,,,9,100% (56/56),100% (56/56),100% (56/56),And the whole assembly took counsel to keep other seven days ; and they kept other seven days with gladness .,"And all the assembly take counsel to keep other seven days , and they keep seven days joy ;",4,,
1632,391JB9X4ZY8R48UPKVIEAND18AMMKL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,304SM51WA34VVJ1TOH68CCP3S37SBA,A1TIO97G4K0ZFF,Approved,Wed Nov 27 08:40:39 PST 2019,Wed Nov 27 08:43:40 PST 2019,Sat Nov 30 08:43:40 PST 2019,Wed Nov 27 10:59:34 PST 2019,,,181,100% (161/161),100% (161/161),100% (161/161),"See now , the Lord your God has put the land into your hands : go up and take it , as the Lord , the God of your fathers , has said to you ; have no fear and do not be troubled .","Behold , Jehovah thy God hath set the land before thee : go up , take possession , as Jehovah the God of thy fathers hath said unto thee ; fear not , neither be dismayed .",3,,
1633,391JB9X4ZY8R48UPKVIEAND18AMMKL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,33LKR6A5KEKVXLWGBKI9G58G8AT1TO,A2HITRHQ441VHA,Approved,Wed Nov 27 08:35:41 PST 2019,Wed Nov 27 08:41:34 PST 2019,Sat Nov 30 08:41:34 PST 2019,Wed Nov 27 10:59:34 PST 2019,,,353,100% (92/92),100% (92/92),100% (92/92),"See now , the Lord your God has put the land into your hands : go up and take it , as the Lord , the God of your fathers , has said to you ; have no fear and do not be troubled .","Behold , Jehovah thy God hath set the land before thee : go up , take possession , as Jehovah the God of thy fathers hath said unto thee ; fear not , neither be dismayed .",4,,
1634,391JB9X4ZY8R48UPKVIEAND18AMMKL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3WQQ9FUS6AUDCZMKAJ03VLP2G918BR,ATHS9GUME1XCA,Approved,Wed Nov 27 08:41:17 PST 2019,Wed Nov 27 08:41:26 PST 2019,Sat Nov 30 08:41:26 PST 2019,Wed Nov 27 10:59:34 PST 2019,,,9,100% (55/55),100% (55/55),100% (55/55),"See now , the Lord your God has put the land into your hands : go up and take it , as the Lord , the God of your fathers , has said to you ; have no fear and do not be troubled .","Behold , Jehovah thy God hath set the land before thee : go up , take possession , as Jehovah the God of thy fathers hath said unto thee ; fear not , neither be dismayed .",5 - Highly Similar,,
1635,3W0XM68YZPVU8J80R9ZGQVPYAZRK1B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,33LKR6A5KEKVXLWGBKI9G58G8ATT1G,A2JUO3H5VTEEM1,Approved,Wed Nov 27 08:38:52 PST 2019,Wed Nov 27 08:39:03 PST 2019,Sat Nov 30 08:39:03 PST 2019,Wed Nov 27 11:06:46 PST 2019,,,11,100% (190/190),100% (190/190),100% (190/190),"for a great and effective door has opened to me , and there are many adversaries .","For a great and important door there is open to me , and there are a number of people against me .",5 - Highly Similar,,
1636,3W0XM68YZPVU8J80R9ZGQVPYAZRK1B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3M81GAB8A0JJI3MGWDH3HCA2AFLQBI,AE7UECBR4D5E6,Approved,Wed Nov 27 08:38:41 PST 2019,Wed Nov 27 08:38:54 PST 2019,Sat Nov 30 08:38:54 PST 2019,Wed Nov 27 11:06:46 PST 2019,,,13,100% (101/101),100% (101/101),100% (101/101),"for a great and effective door has opened to me , and there are many adversaries .","For a great and important door there is open to me , and there are a number of people against me .",5 - Highly Similar,,
1637,3W0XM68YZPVU8J80R9ZGQVPYAZRK1B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3MYYFCXHJ378KF7TE224FK0UU0WG48,AJTHGXBMZJ3HE,Approved,Wed Nov 27 08:39:19 PST 2019,Wed Nov 27 08:56:04 PST 2019,Sat Nov 30 08:56:04 PST 2019,Wed Nov 27 11:06:46 PST 2019,,,1005,100% (27/27),100% (27/27),100% (27/27),"for a great and effective door has opened to me , and there are many adversaries .","For a great and important door there is open to me , and there are a number of people against me .",4,,
1638,3FBEFUUYRK5J3S0BLOY8RDDJDYDA6K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,32Q90QCQ1SLVE305TZZWMY4EE66KEK,A3DQUOVL81OWGH,Approved,Wed Nov 27 08:38:28 PST 2019,Wed Nov 27 08:38:35 PST 2019,Sat Nov 30 08:38:35 PST 2019,Wed Nov 27 11:01:08 PST 2019,,,7,100% (47/47),100% (47/47),100% (47/47),"A queen of the south shall rise up in the judgment with the men of this generation , and shall condemn them : for she came from the ends of the earth to hear the wisdom of Solomon ; and behold , more than Solomon is here .","The queen of the south shall rise in the judgment with the men of this generation , and shall condemn them : because she came from the ends of the earth to hear the wisdom of Solomon ; and behold more than Solomon here .",4,,
1639,3FBEFUUYRK5J3S0BLOY8RDDJDYDA6K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,34HJIJKLP5WR2CXO3X1QFL34HFNV4F,A3BCGN11HDM8QR,Approved,Wed Nov 27 08:47:09 PST 2019,Wed Nov 27 08:47:22 PST 2019,Sat Nov 30 08:47:22 PST 2019,Wed Nov 27 11:01:08 PST 2019,,,13,100% (142/142),100% (142/142),100% (142/142),"A queen of the south shall rise up in the judgment with the men of this generation , and shall condemn them : for she came from the ends of the earth to hear the wisdom of Solomon ; and behold , more than Solomon is here .","The queen of the south shall rise in the judgment with the men of this generation , and shall condemn them : because she came from the ends of the earth to hear the wisdom of Solomon ; and behold more than Solomon here .",3,,
1640,3FBEFUUYRK5J3S0BLOY8RDDJDYDA6K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3GNA64GUZE4HTN57V3QQEQAA0J15QY,AWJ0LF6A0LXJN,Approved,Wed Nov 27 08:41:29 PST 2019,Wed Nov 27 08:45:38 PST 2019,Sat Nov 30 08:45:38 PST 2019,Wed Nov 27 11:01:09 PST 2019,,,249,100% (115/115),100% (115/115),100% (115/115),"A queen of the south shall rise up in the judgment with the men of this generation , and shall condemn them : for she came from the ends of the earth to hear the wisdom of Solomon ; and behold , more than Solomon is here .","The queen of the south shall rise in the judgment with the men of this generation , and shall condemn them : because she came from the ends of the earth to hear the wisdom of Solomon ; and behold more than Solomon here .",3,,
1641,3CIS7GGG65J7VG7OXBYX32HQ1ZTEUL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,33JKGHPFYCUUYXDL7AFVRYQRH33NMI,AFQIHS5XX58NR,Approved,Wed Nov 27 08:40:52 PST 2019,Wed Nov 27 08:40:58 PST 2019,Sat Nov 30 08:40:58 PST 2019,Wed Nov 27 11:00:16 PST 2019,,,6,100% (137/137),100% (137/137),100% (137/137),"But these two things will come on you suddenly in one day , the loss of children and of husband : in full measure they will come on you , for all your secret arts , and all your wonders .","And come in to thee do these two things , In a moment , in one day , childlessness and widowhood , According to their perfection they have come upon thee , In the multitude of thy sorceries , In the exceeding might of thy charms .",3,,
1642,3CIS7GGG65J7VG7OXBYX32HQ1ZTEUL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3NVC2EB65QZNOA9P8UJRCFFSLWS3YA,A33TFZWRGY3ASF,Approved,Wed Nov 27 08:44:01 PST 2019,Wed Nov 27 08:44:17 PST 2019,Sat Nov 30 08:44:17 PST 2019,Wed Nov 27 11:00:24 PST 2019,,,16,100% (56/56),100% (56/56),100% (56/56),"But these two things will come on you suddenly in one day , the loss of children and of husband : in full measure they will come on you , for all your secret arts , and all your wonders .","And come in to thee do these two things , In a moment , in one day , childlessness and widowhood , According to their perfection they have come upon thee , In the multitude of thy sorceries , In the exceeding might of thy charms .",3,,
1643,3CIS7GGG65J7VG7OXBYX32HQ1ZTEUL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851006;OriginalHitTemplateId:928390905;,14400,3WYGZ5XF3WFWOM5NUUJ1BF8TFXFKSL,A2JUO3H5VTEEM1,Approved,Wed Nov 27 08:38:38 PST 2019,Wed Nov 27 08:38:44 PST 2019,Sat Nov 30 08:38:44 PST 2019,Wed Nov 27 11:00:24 PST 2019,,,6,100% (190/190),100% (190/190),100% (190/190),"But these two things will come on you suddenly in one day , the loss of children and of husband : in full measure they will come on you , for all your secret arts , and all your wonders .","And come in to thee do these two things , In a moment , in one day , childlessness and widowhood , According to their perfection they have come upon thee , In the multitude of thy sorceries , In the exceeding might of thy charms .",4,,
