,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
1885,3LOJFQ4BOXFO0EOC72JBRXQ7ZWZKD6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3N8OEVH1FRQ0GLY9L5ULYRF12E3OOV,A3I7TW5WJBH9T1,Submitted,Wed Nov 27 09:06:47 PST 2019,Wed Nov 27 09:06:56 PST 2019,Sat Nov 30 09:06:56 PST 2019,,,,9,100% (13/13),100% (13/13),100% (13/13),applies only to,be limited to,4,,
1886,3LOJFQ4BOXFO0EOC72JBRXQ7ZWZKD6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3YHH42UU5BF77J3T6SCIG9FP96I0L0,A2FJDUJZ38B9XL,Submitted,Wed Nov 27 09:06:10 PST 2019,Wed Nov 27 09:06:14 PST 2019,Sat Nov 30 09:06:14 PST 2019,,,,4,100% (40/40),100% (40/40),100% (40/40),applies only to,be limited to,4,,
1887,3R5LWXWHR08XWYXA8BZ8NC168XUGX1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,31Q0U3WYDPF8ZNZ9YHF8B9GYJEK17W,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:06:56 PST 2019,Wed Nov 27 09:09:56 PST 2019,Sat Nov 30 09:09:56 PST 2019,,,,180,100% (95/95),100% (95/95),100% (95/95),has knowledge,is also known,2,,
1888,3R5LWXWHR08XWYXA8BZ8NC168XUGX1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,38F71OA9GTWIA5049MWIJTHIFDWMFR,A47E0Z3LTH37V,Submitted,Wed Nov 27 09:05:59 PST 2019,Wed Nov 27 09:06:19 PST 2019,Sat Nov 30 09:06:19 PST 2019,,,,20,100% (66/66),100% (66/66),100% (66/66),has knowledge,is also known,3,,
1889,3R5LWXWHR08XWYXA8BZ8NC168XUGX1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3Z7ISHFUH0V9UXP0GXG6H3W57D1Z84,A2WYGPR0ECWJFZ,Submitted,Wed Nov 27 09:05:51 PST 2019,Wed Nov 27 09:06:14 PST 2019,Sat Nov 30 09:06:14 PST 2019,,,,23,100% (123/123),100% (123/123),100% (123/123),has knowledge,is also known,3,,
1890,3TKXBROM5TAAX5YGHVKAHF67CC7JI8,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3R3YRB5GRF36RMO5781CW2NLVJMUAE,ASY5AZCZEM04L,Submitted,Wed Nov 27 09:05:56 PST 2019,Wed Nov 27 09:06:01 PST 2019,Sat Nov 30 09:06:01 PST 2019,,,,5,100% (3/3),100% (3/3),100% (3/3),observes that,has pointed out that,1 - Not Similar At All,,
1891,3TKXBROM5TAAX5YGHVKAHF67CC7JI8,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3TVSS0C0E10OYMCJ887U9VYA4OIWT0,A2238DIUUMS7AQ,Submitted,Wed Nov 27 09:05:53 PST 2019,Wed Nov 27 09:08:04 PST 2019,Sat Nov 30 09:08:04 PST 2019,,,,131,100% (20/20),100% (20/20),100% (20/20),observes that,has pointed out that,1 - Not Similar At All,,
1892,3TKXBROM5TAAX5YGHVKAHF67CC7JI8,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3Z4XG4ZF48RKP2PLFFSLKIGUZD3X85,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:06:00 PST 2019,Wed Nov 27 09:06:06 PST 2019,Sat Nov 30 09:06:06 PST 2019,,,,6,100% (294/294),100% (294/294),100% (295/295),observes that,has pointed out that,1 - Not Similar At All,,
1893,30P8I9JKOIL7CC3VR0FZVUDW2D85V5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3A4NIXBJ76Z4AXA0VXZGE6M2C8HLMS,A1E152W1P4ZJKK,Submitted,Wed Nov 27 09:04:30 PST 2019,Wed Nov 27 09:04:43 PST 2019,Sat Nov 30 09:04:43 PST 2019,,,,13,100% (1/1),100% (1/1),100% (1/1),exists no,there being no,5 - Highly Similar,,
1894,30P8I9JKOIL7CC3VR0FZVUDW2D85V5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3XM0HYN6NKZWPUXL6R44IFQD8GREPU,ACKF1WBCKVLY3,Submitted,Wed Nov 27 09:04:07 PST 2019,Wed Nov 27 09:05:03 PST 2019,Sat Nov 30 09:05:03 PST 2019,,,,56,100% (187/187),100% (187/187),100% (187/187),exists no,there being no,4,,
1895,30P8I9JKOIL7CC3VR0FZVUDW2D85V5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3XXU1SWE8MVQB0CP91NS7VZEFUI0AH,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:05:07 PST 2019,Wed Nov 27 09:05:44 PST 2019,Sat Nov 30 09:05:44 PST 2019,,,,37,100% (95/95),100% (95/95),100% (95/95),exists no,there being no,4,,
1896,3TTPFEFXCTKYDF8PRU808Z0NQT96HX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3BF51CHDTVA5LNK3F7XKOHMISPAH0B,A13XLIF77WB05P,Submitted,Wed Nov 27 09:07:37 PST 2019,Wed Nov 27 09:08:10 PST 2019,Sat Nov 30 09:08:10 PST 2019,,,,33,0% (0/0),0% (0/0),0% (0/0),presented to the,to submit a,3,,
1897,3TTPFEFXCTKYDF8PRU808Z0NQT96HX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3HQUKB7LNFEGWNQZDF45U9LZE6CHHD,A1GNZAFDJH91FZ,Submitted,Wed Nov 27 09:07:09 PST 2019,Wed Nov 27 09:07:13 PST 2019,Sat Nov 30 09:07:13 PST 2019,,,,4,100% (2/2),100% (2/2),100% (2/2),presented to the,to submit a,5 - Highly Similar,,
1898,3TTPFEFXCTKYDF8PRU808Z0NQT96HX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3P59JYT76LK2M6ECUOINLOIL0HQ2TR,A23U040IB98A2S,Submitted,Wed Nov 27 09:08:21 PST 2019,Wed Nov 27 09:08:40 PST 2019,Sat Nov 30 09:08:40 PST 2019,,,,19,100% (8/8),100% (8/8),100% (8/8),presented to the,to submit a,3,,
1899,3MWOYZD5WVOGCH04UOP7UJJAX5BNOB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3HRMW88U16QRD1LE64DXGMUE9B8M0O,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:06:44 PST 2019,Wed Nov 27 09:08:57 PST 2019,Sat Nov 30 09:08:57 PST 2019,,,,133,100% (95/95),100% (95/95),100% (95/95),the tribunal shall,the tribunal is required,1 - Not Similar At All,,
1900,3MWOYZD5WVOGCH04UOP7UJJAX5BNOB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3K2755HG5S3F6BURWTXF03UO6Z5DF1,A2RKUDGK5PQ44X,Submitted,Wed Nov 27 09:06:29 PST 2019,Wed Nov 27 09:07:05 PST 2019,Sat Nov 30 09:07:05 PST 2019,,,,36,100% (41/41),100% (41/41),100% (41/41),the tribunal shall,the tribunal is required,4,,
1901,3MWOYZD5WVOGCH04UOP7UJJAX5BNOB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3ZPBJO59KP1ZK7LXRJLF3O61MEIHD3,A1WZJ8VFE5TUO6,Submitted,Wed Nov 27 09:06:12 PST 2019,Wed Nov 27 09:06:21 PST 2019,Sat Nov 30 09:06:21 PST 2019,,,,9,100% (1/1),100% (1/1),100% (1/1),the tribunal shall,the tribunal is required,1 - Not Similar At All,,
1902,3J9UN9O9J3SZQAH0D5V4BB6BQIR0JV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,35BLDD71I6X759LDOQRG9HGDIB3VZ6,A12NTFM8C8ZFSH,Submitted,Wed Nov 27 09:06:39 PST 2019,Wed Nov 27 09:06:45 PST 2019,Sat Nov 30 09:06:45 PST 2019,,,,6,100% (8/8),100% (8/8),100% (8/8),most indebted,most heavily indebted,5 - Highly Similar,,
1903,3J9UN9O9J3SZQAH0D5V4BB6BQIR0JV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3QUO65DNQUOVTQI6HR6UXX7QK0ROU8,A2ZZW6KME1FUDU,Submitted,Wed Nov 27 09:06:50 PST 2019,Wed Nov 27 09:09:36 PST 2019,Sat Nov 30 09:09:36 PST 2019,,,,166,0% (0/0),0% (0/0),0% (0/0),most indebted,most heavily indebted,5 - Highly Similar,,
1904,3J9UN9O9J3SZQAH0D5V4BB6BQIR0JV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3WOKGM4L71GFD46QJKSA8QJJ4BNO05,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:06:37 PST 2019,Wed Nov 27 09:08:29 PST 2019,Sat Nov 30 09:08:29 PST 2019,,,,112,100% (95/95),100% (95/95),100% (95/95),most indebted,most heavily indebted,1 - Not Similar At All,,
1905,307L9TDWJYSRQS7IBQ5F6GLZ2EFN3G,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,39KFRKBFINVCAZ2BRS3J0ID3GO1YOF,A23WEAVGAOC5XZ,Submitted,Wed Nov 27 09:05:43 PST 2019,Wed Nov 27 09:05:47 PST 2019,Sat Nov 30 09:05:47 PST 2019,,,,4,100% (42/42),100% (42/42),100% (42/42),and young people,and young persons,5 - Highly Similar,,
1906,307L9TDWJYSRQS7IBQ5F6GLZ2EFN3G,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3LJ7UR74RHDEU7OF16FZ549RVDZ4NN,AE7UECBR4D5E6,Submitted,Wed Nov 27 09:07:06 PST 2019,Wed Nov 27 09:07:22 PST 2019,Sat Nov 30 09:07:22 PST 2019,,,,16,100% (135/135),100% (135/135),100% (135/135),and young people,and young persons,3,,
1907,307L9TDWJYSRQS7IBQ5F6GLZ2EFN3G,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3VHHR074H3HLPU3DRRXRVOPCHKPL7M,A1540UBS9SMV3Q,Submitted,Wed Nov 27 09:07:24 PST 2019,Wed Nov 27 09:07:37 PST 2019,Sat Nov 30 09:07:37 PST 2019,,,,13,100% (23/23),100% (23/23),100% (23/23),and young people,and young persons,4,,
1908,3I7KR83SNADCXOBVVME9517H8BKK9P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3LRLIPTPEQ9SOQJTDUXAQFENTSOKA7,A360WWGGMH53AO,Submitted,Wed Nov 27 09:05:12 PST 2019,Wed Nov 27 09:05:19 PST 2019,Sat Nov 30 09:05:19 PST 2019,,,,7,100% (14/14),100% (14/14),100% (14/14),and by strengthening,and further strengthening,5 - Highly Similar,,
1909,3I7KR83SNADCXOBVVME9517H8BKK9P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3OHYZ19UGC5BEH48BMP3XWVWDXYAOH,ACKF1WBCKVLY3,Submitted,Wed Nov 27 09:05:20 PST 2019,Wed Nov 27 09:05:25 PST 2019,Sat Nov 30 09:05:25 PST 2019,,,,5,100% (187/187),100% (187/187),100% (187/187),and by strengthening,and further strengthening,4,,
1910,3I7KR83SNADCXOBVVME9517H8BKK9P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3TVSS0C0E10OYMCJ887U9VYA4NHTWU,A2JAMNGL6SDAHQ,Submitted,Wed Nov 27 09:04:40 PST 2019,Wed Nov 27 09:05:05 PST 2019,Sat Nov 30 09:05:05 PST 2019,,,,25,100% (77/77),100% (77/77),100% (77/77),and by strengthening,and further strengthening,5 - Highly Similar,,
1911,3J5XXLQDHMB4YXGRDHR6GXFCOHHV35,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3LPW2N6LKT29LGCOCCAVOR7Z34KU55,A3PRFA3M7OSCT5,Submitted,Wed Nov 27 09:04:45 PST 2019,Wed Nov 27 09:05:02 PST 2019,Sat Nov 30 09:05:02 PST 2019,,,,17,0% (0/0),0% (0/0),0% (0/0),were not sufficient to,do not suffice to,5 - Highly Similar,,
1912,3J5XXLQDHMB4YXGRDHR6GXFCOHHV35,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3S06PH7KSR4OGW0JPUIUB1QU5PMD10,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 09:06:21 PST 2019,Wed Nov 27 09:07:30 PST 2019,Sat Nov 30 09:07:30 PST 2019,,,,69,100% (109/109),100% (109/109),100% (109/109),were not sufficient to,do not suffice to,3,,
1913,3J5XXLQDHMB4YXGRDHR6GXFCOHHV35,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3Y9N9SS8LYBKQZEYCYWDZU5R39ZD3R,A34M93NJC830DP,Submitted,Wed Nov 27 09:05:13 PST 2019,Wed Nov 27 09:05:22 PST 2019,Sat Nov 30 09:05:22 PST 2019,,,,9,100% (3/3),100% (3/3),100% (3/3),were not sufficient to,do not suffice to,5 - Highly Similar,,
1914,37ZQELHEQ0YSCEFSH8AU2FU525WNMW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3GLB5JMZFXVLKBQM7D3XIOU07E5GD3,A848G3C44BRC4,Submitted,Wed Nov 27 09:06:30 PST 2019,Wed Nov 27 09:06:37 PST 2019,Sat Nov 30 09:06:37 PST 2019,,,,7,100% (5/5),100% (5/5),100% (5/5),factor is,success factor,1 - Not Similar At All,,
1915,37ZQELHEQ0YSCEFSH8AU2FU525WNMW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3HHRAGRYX85X9YU3JGB311KC7FH9O2,A21IZYCFI4AUYU,Submitted,Wed Nov 27 09:06:07 PST 2019,Wed Nov 27 09:06:18 PST 2019,Sat Nov 30 09:06:18 PST 2019,,,,11,100% (44/44),100% (44/44),100% (44/44),factor is,success factor,3,,
1916,37ZQELHEQ0YSCEFSH8AU2FU525WNMW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3JCG6DTRV3Q6M9O5FVETC151WG2QQC,A2JUO3H5VTEEM1,Submitted,Wed Nov 27 09:05:40 PST 2019,Wed Nov 27 09:05:45 PST 2019,Sat Nov 30 09:05:45 PST 2019,,,,5,100% (274/274),100% (274/274),100% (274/274),factor is,success factor,5 - Highly Similar,,
1917,3VDVA3ILIDFP6XCH1IE1S3X53IG1GV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3E1QT0TDFP9NZ70QGTSKH8TFB01I8S,A21IZYCFI4AUYU,Submitted,Wed Nov 27 09:07:21 PST 2019,Wed Nov 27 09:07:37 PST 2019,Sat Nov 30 09:07:37 PST 2019,,,,16,100% (44/44),100% (44/44),100% (44/44),respondents noted,respondents indicated,2,,
1918,3VDVA3ILIDFP6XCH1IE1S3X53IG1GV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3NVC2EB65QZNOA9P8UJRCFFSLX83YS,A702ADPGVW46V,Submitted,Wed Nov 27 09:07:54 PST 2019,Wed Nov 27 09:13:44 PST 2019,Sat Nov 30 09:13:44 PST 2019,,,,350,100% (9/9),100% (9/9),100% (9/9),respondents noted,respondents indicated,3,,
1919,3VDVA3ILIDFP6XCH1IE1S3X53IG1GV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3RRCEFRB7MCCTYZIYGAQE99XEO64BJ,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:34:43 PST 2019,Wed Nov 27 09:34:51 PST 2019,Sat Nov 30 09:34:51 PST 2019,,,,8,100% (220/220),100% (220/220),100% (220/220),respondents noted,respondents indicated,2,,
1920,39N6W9XWRDNMW3NKD7LA6Q8FA3OGY7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3EFE17QCRC55MW4FO9G4YNS1NHSHSX,A23WEAVGAOC5XZ,Submitted,Wed Nov 27 09:06:17 PST 2019,Wed Nov 27 09:06:22 PST 2019,Sat Nov 30 09:06:22 PST 2019,,,,5,100% (42/42),100% (42/42),100% (42/42),- this was,then it was,5 - Highly Similar,,
1921,39N6W9XWRDNMW3NKD7LA6Q8FA3OGY7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3I7DHKZYGN0K2YFYHNFW2R6WTI75FL,ANVDIM96A57GD,Submitted,Wed Nov 27 09:06:13 PST 2019,Wed Nov 27 09:06:19 PST 2019,Sat Nov 30 09:06:19 PST 2019,,,,6,100% (67/67),100% (67/67),100% (67/67),- this was,then it was,4,,
1922,39N6W9XWRDNMW3NKD7LA6Q8FA3OGY7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3IXQG4FA2TYDQ45UFB6HVHKD0GYB90,A2Z5WHZ0A2JJ6A,Submitted,Wed Nov 27 09:06:37 PST 2019,Wed Nov 27 09:06:57 PST 2019,Sat Nov 30 09:06:57 PST 2019,,,,20,100% (34/34),100% (34/34),100% (34/34),- this was,then it was,2,,
1923,3PZDSVZ3J5HC8OQMB4AYGLD5GEBN41,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,354P56DE9K38T7Y3B0US7A379EV7SK,A2GMPM9J1XU785,Submitted,Wed Nov 27 09:05:07 PST 2019,Wed Nov 27 09:05:17 PST 2019,Sat Nov 30 09:05:17 PST 2019,,,,10,100% (1/1),100% (1/1),100% (1/1),at the following session .,at the next session .,4,,
1924,3PZDSVZ3J5HC8OQMB4AYGLD5GEBN41,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,39JEC7537U1UXGA3WC78YJFS9TGCVN,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 09:05:08 PST 2019,Wed Nov 27 09:06:47 PST 2019,Sat Nov 30 09:06:47 PST 2019,,,,99,100% (109/109),100% (109/109),100% (109/109),at the following session .,at the next session .,3,,
1925,3PZDSVZ3J5HC8OQMB4AYGLD5GEBN41,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3ZPBJO59KP1ZK7LXRJLF3O61MEHDHY,A848G3C44BRC4,Submitted,Wed Nov 27 09:05:40 PST 2019,Wed Nov 27 09:05:52 PST 2019,Sat Nov 30 09:05:52 PST 2019,,,,12,100% (5/5),100% (5/5),100% (5/5),at the following session .,at the next session .,5 - Highly Similar,,
1926,3P7RGTLO6EDQ27L0NSS91WI1ET2KA4,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,32AT8R96GL9ARIAZO8N3H2HRHPUSU9,A23WEAVGAOC5XZ,Submitted,Wed Nov 27 09:06:26 PST 2019,Wed Nov 27 09:06:30 PST 2019,Sat Nov 30 09:06:30 PST 2019,,,,4,100% (42/42),100% (42/42),100% (42/42),commission endorsed the,committee endorsed the,5 - Highly Similar,,
1927,3P7RGTLO6EDQ27L0NSS91WI1ET2KA4,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3Q5ZZ9ZEVOFBNJ5B999QSZPA6EU857,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:06:07 PST 2019,Wed Nov 27 09:10:18 PST 2019,Sat Nov 30 09:10:18 PST 2019,,,,251,100% (160/160),100% (160/160),100% (160/160),commission endorsed the,committee endorsed the,3,,
1928,3P7RGTLO6EDQ27L0NSS91WI1ET2KA4,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3S4AW7T80BIO67LUPTZKSC52QIYL41,A1W157VZXIYQBE,Submitted,Wed Nov 27 09:06:43 PST 2019,Wed Nov 27 09:08:15 PST 2019,Sat Nov 30 09:08:15 PST 2019,,,,92,0% (0/0),0% (0/0),0% (0/0),commission endorsed the,committee endorsed the,2,,
1929,3D42WVSDH8VGI3RP2NFSO5839OOYFQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,33CKWXB73JKUO1K791YZAZPLGSJ11Y,A3R6KO03P9QLNO,Submitted,Wed Nov 27 09:05:43 PST 2019,Wed Nov 27 09:10:04 PST 2019,Sat Nov 30 09:10:04 PST 2019,,,,261,100% (7/7),100% (7/7),100% (7/7),first nations people,"first nations ,",1 - Not Similar At All,,
1930,3D42WVSDH8VGI3RP2NFSO5839OOYFQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851025;OriginalHitTemplateId:928390905;,14400,3V26SBZTBDEOETQNPNGJUNT96M8ZZ9,A2N887KY7OGA4C,Submitted,Wed Nov 27 09:06:13 PST 2019,Wed Nov 27 09:06:29 PST 2019,Sat Nov 30 09:06:29 PST 2019,,,,16,100% (16/16),100% (16/16),100% (16/16),first nations people,"first nations ,",3,,
